geo,lat,lon,type,n
170,10.7975,13.57245,1,2456
170,10.78036,13.5635,1,3623
170,10.7404,13.57038,1,2951
170,10.83743,13.55821,1,2727
170,10.926473,13.647573,1,664
170,10.73893,13.48235,1,718
170,10.92256,13.64636,1,1036
170,10.918954,13.646705,1,1025
170,10.927028,13.647679,1,1813
170,10.79257,13.57781,0,358
170,10.79193,13.5753,0,775
170,10.798271,13.559835,0,329
170,10.8015,13.59855,0,50
170,10.80177,13.59375,1,937
170,10.8017,13.59355,1,984
170,10.791332,13.561988,1,1030
170,10.7925,13.5778,1,1038
170,10.796308,13.594189,1,1829
170,9.66088,13.22511,0,317
170,9.65807,13.22387,0,437
170,9.655277,13.2264,0,382
170,9.65806,13.22386,1,4176
170,9.63999,13.21916,1,371
170,9.65465,13.22834,1,2044
170,10.12371,13.15357,0,344
170,10.12414,13.15158,0,325
170,10.12415,13.15156,1,1279
170,10.12372,13.15356,1,3897
170,9.65055,13.10143,0,842
170,9.652131,13.101048,0,845
170,9.64207,13.10216,1,698
170,9.65054,13.10142,1,1597
170,9.65051,13.10478,1,1861
170,9.65052,13.10479,0,875
170,10.01312,13.20889,0,210
170,10.016326,13.210149,0,208
170,9.88756,13.20515,1,9704
170,10.01372,13.20995,1,413
170,10.01332,13.20829,1,506
170,10.02117,13.20737,1,4544
170,10.017559,13.098371,0,479
170,10.03752,13.13376,0,591
170,10.01804,13.1058,0,847
170,10.03545,13.13382,1,4243
170,10.01803,13.10587,1,772
170,10.03751,13.13374,1,582
170,10.06564,13.18017,0,587
170,10.06015,13.18399,0,595
170,10.062687,13.187042,0,503
170,10.05789,13.17999,1,1530
170,10.06566,13.18019,1,5208
170,10.06013,13.18397,1,690
170,10.01313,13.20888,0,385
170,10.11561,13.21763,0,231
170,10.11091,13.21689,0,236
170,9.9912,13.21452,1,1837
170,10.06504,13.18124,1,7829
170,10.11307,13.21741,1,2091
170,9.88785,13.20109,0,1674
170,9.88754,13.20517,0,495
170,9.914541,13.233805,0,1670
170,9.89114,13.20045,1,1723
170,9.91298,13.23593,1,2897
170,9.91296,13.23591,0,2066
170,9.75364,13.24896,0,1703
170,9.75193,13.24783,1,3579
170,9.75362,13.2489,1,581
170,9.80047,13.16682,1,491
170,9.75547,13.24513,0,1842
170,9.75191,13.24733,0,2317
170,9.789649,13.107091,0,800
170,9.747643,13.252196,0,962
170,9.95491,13.22628,0,241
170,9.92446,13.23426,0,303
170,9.92212,13.23639,1,522
170,9.92448,13.23424,1,3988
170,9.92184,13.23586,1,365
170,8.9569,12.06079,1,278
170,8.95706,12.06085,0,318
170,9.08972,12.05672,0,254
170,9.05969,12.053911,0,271
170,9.05745,12.05904,1,393
170,8.96154,11.90473,0,136
170,8.76594,11.92682,0,326
170,10.56825,13.32524,0,222
170,10.56836,13.32318,0,123
170,10.557268,13.35597,0,84
170,10.5673,13.32079,1,3601
170,10.56819,13.32314,1,6406
170,10.5781,13.28366,1,7105
170,10.62452,13.415081,1,1828
170,10.59872,13.46015,0,90
170,10.66703,13.45394,1,1613
170,10.60581,13.45352,1,2031
170,10.62582,13.3905,1,1549
170,10.62402,13.48917,0,35
170,10.64671,13.45984,0,40
170,10.62404,13.48919,1,4283
170,10.6483,13.45969,1,2239
170,10.6223,13.36751,1,1743
170,10.57754,13.33586,0,290
170,10.5291,13.33771,1,2100
170,10.57901,13.34211,1,2520
170,10.57688,13.338,1,5480
170,10.56901,13.32011,1,1510
170,10.5772,13.3372,1,2230
170,10.60415,13.34336,0,78
170,10.60683,13.36989,0,158
170,10.6473,13.29744,1,2646
170,10.60707,13.26726,1,4528
170,10.60412,13.34338,1,2006
170,10.60107,13.3714,1,2541
170,10.6239,13.38323,0,120
170,10.61092,13.3873,0,250
170,10.62089,13.39221,0,500
170,10.61746,13.39301,1,2695
170,10.62391,13.38321,1,3200
170,10.62821,13.3839,1,4500
170,10.62699,13.3869,1,2510
170,10.6225,13.39078,1,2805
170,10.63806,13.38628,0,120
170,10.63057,13.39048,0,150
170,10.62383,13.39243,0,250
170,10.6355,13.39046,1,2685
170,10.63808,13.38626,1,2439
170,10.6238,13.39245,1,3640
170,10.623254,13.392462,1,3730
170,10.63883,13.38896,0,57
170,10.6447,13.39394,0,90
170,10.63198,13.451,1,2840
170,10.6175,13.39558,1,4890
170,10.64778,13.44469,1,1689
170,10.643980000000001,13.47369,1,2440
170,10.6385,13.38748,1,1720
170,10.62732,13.41692,0,11
170,10.6349,13.40461,0,67
170,10.6221,13.4029,0,153
170,10.63067,13.39964,0,46
170,10.62115,13.40272,1,3212
170,10.62808,13.39501,1,4841
170,10.63451,13.40963,1,1795
170,10.62731,13.45021,1,1459
170,10.60541,13.39573,0,60
170,10.60543,13.39575,1,2440
170,10.62775,13.38132,1,2641
170,10.6455,13.55233,1,500
170,10.6117,13.49811,1,2011
170,10.6404,13.54277,1,367
170,10.6215,13.486510000000001,1,2059
170,10.5575,13.50259,1,2114
170,10.54597,13.28178,0,95
170,10.59362,13.28015,1,2185
170,10.54049,13.28783,1,4930
170,10.5103,13.28062,1,3220
170,10.531,13.27846,1,3485
170,10.56721,13.32276,1,2600
170,10.461,13.41799,1,2190
170,10.4705,13.41948,1,1183
170,10.46903,13.39431,1,2100
170,10.47101,13.41943,1,2630
170,10.642,13.3554,0,50
170,10.4695,13.39298,1,1325
170,10.64899,13.3356,1,3172
170,10.46829,13.38489,1,1897
170,10.42013,13.39296,1,2271
170,10.55461,13.39011,0,28
170,10.54098,13.35897,1,2145
170,10.55634,13.38675,1,1885
170,10.60191,13.38287,0,38
170,10.60197,13.38291,1,2550
170,10.25627,13.27545,0,258
170,10.416835,13.305611,1,1112
170,10.433022,13.302859,1,6154
170,10.430096,13.310169,1,1930
170,10.430806,13.301407,1,742
170,10.50132,13.32351,0,595
170,10.50134,13.32353,1,4332
170,10.471265,13.283006,1,2479
170,10.28789,13.260063,0,226
170,10.3286,13.27237,0,1223
170,10.31312,13.268207,1,4183
170,10.294721,13.268863,1,1298
170,10.26688,13.27368,0,1120
170,10.2668,13.27452,0,814
170,10.269279,13.274965,1,7182
170,10.269155,13.262582,1,6474
170,10.2783,13.25547,1,956
170,10.28012,13.25476,1,3061
170,10.27701,13.27183,0,1202
170,10.272545,13.277742,0,591
170,10.275171,13.293501,1,6608
170,10.27388,13.277729,1,703
170,10.269153,13.282311,1,826
170,10.269951,13.279579,1,9982
170,10.2751,13.2751,1,1127
170,10.277576,13.265501,1,3969
170,10.43959,13.23967,0,408
170,10.414307,13.236701,1,332
170,10.4412,13.23956,1,1558
170,10.35792,13.36867,0,383
170,10.41322,13.422618,1,7111
170,10.404296,13.416618,1,1858
170,10.416087,13.429922,1,812
170,10.359531,13.362309,0,342
170,10.358587,13.375794,1,4639
170,10.357542,13.362733,1,1987
170,10.26271,13.269891,0,761
170,10.26584,13.26986,0,1738
170,10.26818,13.27017,1,6932
170,10.270386,13.272628,1,1396
170,10.32901,13.31158,0,411
170,10.346917,13.324555,1,4058
170,10.327447,13.307778,1,1037
170,10.26994,13.25274,0,1744
170,10.26445,13.26264,0,1111
170,10.26991,13.26267,1,2112
170,10.274455,13.253311,1,5802
170,10.19277,13.406257,0,43
170,10.19954,13.40141,1,3489
170,10.12945,13.36066,1,573
170,10.132,13.3604,1,3070
170,10.19271,13.4062,1,5652
170,10.13212,13.3607,0,57
170,10.13194,13.36054,1,2802
170,10.13431,13.3392,1,6559
170,10.14285,13.41233,1,869
170,10.16104,13.29991,0,65
170,10.15574,13.3008,0,105
170,10.15549,13.30251,0,100
170,10.157115,13.290928,1,1078
170,10.15251,13.00512,1,2200
170,10.173289,13.367819,1,1427
170,10.15885,13.299061,1,3750
170,10.15928,13.299138,1,2884
170,10.197661,13.3085,0,423
170,10.197649,13.30848,0,94
170,10.2627,13.2862,0,1105
170,10.2559,13.29719,0,140
170,10.1976,13.30556,1,137
170,10.127,13.36739,1,5004
170,10.19916,13.36737,1,2791
170,10.26296,13.28624,1,6395
170,10.10362,13.316652,0,47
170,10.09859,13.31881,0,51
170,10.17312,13.37011,1,1034
170,10.09857,13.31883,1,1738
170,10.10349,13.316648,1,2613
170,10.1036,13.31662,1,2254
170,10.2684,13.2409,0,280
170,10.26644,13.25266,0,78
170,10.25057,13.26182,0,377
170,10.26193,13.26277,0,1126
170,10.26862,13.25486,0,175
170,10.26611,13.24111,0,157
170,10.268787,13.253309,1,604
170,10.26886,13.4048,1,3795
170,10.20719,13.2514,1,1628
170,10.26184,13.26176,1,5118
170,10.267485,13.26874,1,4239
170,10.25651,13.26792,1,2419
170,10.21353,13.228116,0,233
170,10.21387,13.22889,0,265
170,10.20866,13.22875,1,2805
170,10.24056,13.24985,1,3937
170,10.21376,13.22877,1,574
170,10.13714,13.36795,0,289
170,10.1294,13.36167,0,89
170,10.17317,13.36789,0,354
170,10.1307,13.36116,1,1101
170,10.19401,13.3021,1,692
170,10.17304,13.3687,1,3586
170,10.12947,13.36166,1,1125
170,10.17307,13.34407,1,1413
170,10.19917,13.30763,1,1743
170,10.257562,13.28035,0,728
170,10.26269,13.26988,0,358
170,10.26667,13.24037,0,733
170,10.264825,13.23973,1,4482
170,10.25036,13.27336,1,2110
170,10.26198,13.266478,1,2905
170,10.26636,13.25247,1,2230
170,10.258932,13.270144,1,1057
170,10.16764,13.2985,0,30
170,10.131,13.36087,1,120
170,10.13067,13.35516,1,4344
170,10.16755,13.29936,1,4344
170,9.59699,12.04453,0,3815
170,9.61373,12.04637,0,1687
170,9.46336,11.68054,1,735
170,9.46703,11.67607,1,742
170,9.46426,11.67115,1,931
170,9.46354,11.68051,0,490
170,9.467,11.67595,0,378
170,9.46568,11.67768,0,658
170,9.48757,12.01475,0,1974
170,9.47556,11.98333,1,1876
170,9.45475,11.93005,1,2758
170,9.4399,11.90549,1,2072
170,9.44891,11.90296,1,2247
170,9.4592,11.91693,1,3388
170,9.47557,11.98331,0,1827
170,9.4547,11.92998,0,1127
170,9.4398,11.90548,0,1547
170,9.44868,11.90283,0,1183
170,9.45914,11.91656,0,2387
170,9.45781,12.03361,0,532
170,9.45723,12.03382,0,462
170,9.46062,12.03445,1,1218
170,9.45725,12.03384,1,1554
170,9.4578,12.03532,1,1624
170,9.45973,12.02174,0,1155
170,9.46574,12.02687,0,406
170,9.46957,12.02838,0,434
170,9.46211,12.02781,0,56
170,9.45933,12.02419,0,126
170,9.46955,12.02585,1,882
170,9.46576,12.02689,1,973
170,9.45976,12.02175,1,1435
170,9.46915,12.02173,0,651
170,9.46577,12.02846,0,448
170,9.46913,12.02844,1,1274
170,9.46575,12.0301,1,1001
170,9.4442,12.02333,0,1267
170,9.44983,12.0331,0,1344
170,9.45521,12.03767,0,1869
170,9.44728,12.02015,1,966
170,9.45523,12.03769,1,1288
170,9.44783,12.03308,1,1099
170,9.4444,12.02331,1,1022
170,10.00297,12.05694,0,90
170,9.97057,12.04819,0,60
170,9.97012,12.05089,0,300
170,9.69566,12.02863,0,600
170,9.80306,12.05632,0,330
170,9.821222,12.056195,0,1110
170,9.801222,12.056182,0,660
170,9.98849,12.08854,0,1500
170,9.98229,12.01466,0,120
170,9.68321,12.00329,0,60
170,9.68359,12.00119,0,120
170,9.6836,12.0012,1,2850
170,9.68323,12.0033,1,1980
170,9.68524,12.10029,0,120
170,9.685229,12.10089,0,210
170,9.70337,12.21351,1,2970
170,9.70339,12.21357,1,2454
170,9.88505,12.01937,0,216
170,9.89832,12.00636,0,120
170,9.90231,12.00905,0,84
170,9.89784,12.00804,0,3102
170,9.89814,12.00478,0,60
170,9.77337,12.05382,0,900
170,9.79374,12.05787,0,558
170,9.81728,12.29461,1,6030
170,9.84437,12.2885,1,7720
170,9.81441,12.31879,1,9598
170,9.6922,12.7282,0,220
170,9.67798,12.73843,0,30
170,10.02685,12.66115,0,60
170,10.02584,12.66036,0,53
170,10.03412,12.66117,0,211
170,9.8309,12.6177,0,257
170,9.82263,12.62907,0,146
170,9.81827,12.626811,0,160
170,9.831878,12.62672,0,159
170,9.82975,12.61235,0,336
170,9.82888,12.62277,0,72
170,9.835598,12.619283,0,132
170,9.80365,12.62461,0,516
170,9.77001,12.58495,1,6324
170,9.77051,12.584,1,4794
170,9.732833,12.562788,0,263
170,9.760806,12.57781,0,441
170,9.65215,12.55587,0,47
170,9.65323,12.55939,0,83
170,9.751997,12.656799,0,155
170,9.76656,12.65406,0,102
170,9.81497,12.89042,0,121
170,9.85779,12.95065,0,239
170,9.85975,12.94973,0,226
170,9.904684,13.055714,0,568
170,9.986395,12.95173,0,904
170,8.11743,12.04325,0,168
170,8.11671,12.04993,0,200
170,8.1313,12.0454,0,198
170,9.27483,12.45659,0,300
170,9.28399,12.45645,0,243
170,9.27876,12.45354,0,232
170,9.28072,12.42778,0,348
170,9.28576,12.44795,0,491
170,9.28184,12.46429,0,440
170,9.25781,12.46907,0,224
170,9.26059,12.47697,0,171
170,9.23451,12.43089,0,1644
170,9.27202,12.44429,0,1007
170,9.27105,12.41369,0,782
170,9.29787,12.40324,0,444
170,9.24591,12.42556,0,840
170,9.22931,12.4346,0,613
170,9.24776,12.44425,0,407
170,9.28539,12.46273,0,128
170,9.28598,12.46113,0,230
170,9.28044,12.45389,0,324
170,9.2701,12.4484,0,443
170,9.28026,12.44682,0,186
170,9.284,12.44112,0,244
170,9.28212,12.45891,0,101
170,9.28137,12.45315,0,271
170,9.20922,12.51337,0,181
170,9.20929,12.51336,0,585
170,9.20111,12.49594,0,400
170,9.19245,12.46966,0,1059
170,9.17216,12.48246,0,972
170,9.10958,12.32947,0,503
170,9.12249,12.34726,0,380
170,9.16658,12.46848,0,362
170,9.2052,12.45641,0,1836
170,9.21443,12.44284,0,2124
170,9.15587,12.40353,0,289
170,9.1225,12.34728,0,1578
170,9.21292,12.48311,0,749
170,9.21194,12.48434,0,256
170,9.21436,12.47721,0,874
170,9.1915,12.51585,0,502
170,9.20271,12.47723,0,191
170,9.25765,12.39429,0,852
170,9.27541,12.37631,0,1242
170,9.32712,12.32408,0,632
170,9.27388,12.39005,0,1000
170,9.27222,12.41077,0,212
170,9.28795,12.34296,0,1310
170,9.3919,12.354,1,1040
170,9.19624,12.38553,0,380
170,9.19288,12.37614,0,2888
170,9.25212,12.38243,0,494
170,9.29031,12.22853,0,349
170,9.28846,12.22958,0,335
170,9.28839,12.25115,0,641
170,10.26176,10.33511,0,160
170,10.27079,10.33358,0,40
170,10.00885,10.22617,0,40
170,9.96161,10.18587,0,52
170,10.23937,10.28271,0,82
170,10.23848,10.28286,0,45
170,10.22967,10.28704,0,52
170,9.73967,10.81343,0,73
170,10.31969,9.76674,0,432
170,10.24474,9.76468,0,192
170,10.28786,9.78527,0,98
170,10.30058,9.85388,0,102
170,10.27924,9.82978,0,625
170,10.32019,9.84832,0,208
170,10.32301,9.85048,0,230
170,10.30965,9.88767,0,468
170,10.35229,9.87431,0,776
170,10.26431,9.99381,0,168
170,10.35138,9.84863,0,278
170,10.33667,9.85747,0,147
170,10.34731,9.85406,0,202
170,10.32014,9.95464,0,1629
170,10.31799,9.85153,0,85
170,10.30449,9.8555,0,436
170,10.31226,9.85682,0,387
170,10.33177,9.86266,0,621
170,10.28863,9.84285,0,119
170,10.29764,9.84667,0,125
170,10.26902,9.85205,0,267
170,10.297180000000001,9.84402,0,89
170,10.32136,9.8471,0,561
170,10.31179,9.84867,0,317
170,10.31423,9.84583,0,191
170,10.30097,9.83628,0,452
170,10.31425,9.84064,0,367
170,10.32228,9.84418,0,434
170,10.31303,9.83437,0,365
170,10.1074,9.6602,0,1149
170,9.59155,9.51385,0,85
170,9.5636,9.51163,0,276
170,9.54167,9.4711,0,89
170,9.73354,9.46958,0,57
170,9.733714,9.741237,1,51
170,9.64291,9.71352,0,24
170,9.66181,9.60198,0,68
170,9.65669,9.59128,0,31
170,9.63389,9.64298,0,31
170,9.71684,9.57707,0,31
170,9.67241,9.57182,0,52
170,9.54421,9.75286,0,52
170,9.60163,9.79118,0,45
170,9.5557,9.63489,0,14
170,9.61973,9.53528,0,83
170,9.58517,9.65168,0,37
170,9.59884,9.6613,0,149
170,9.68126,9.57775,0,142
170,11.70661,10.86557,0,437
170,11.70417,10.86611,0,211
170,11.66084,10.90389,0,15
170,11.63125,10.90231,0,29
170,11.6782,10.71193,0,280
170,11.67655,10.70506,0,531
170,11.73979,10.79531,0,8
170,11.73925,10.79535,0,44
170,11.60816,10.68512,0,235
170,11.62457,10.71924,0,52
170,11.56843,10.83845,0,53
170,11.55778,10.837,0,378
170,11.56343,10.83745,0,258
170,11.52387,10.87547,0,54
170,11.52751,10.87394,0,16
170,11.62897,10.62746,0,147
170,11.5888,10.64943,0,38
170,11.5871,10.795,0,24
170,11.51239,10.76448,0,86
170,11.75633,10.91339,0,43
170,10.996151,10.40876,0,73
170,10.990063,10.412626,0,252
170,10.99619,10.40846,0,141
170,10.99906,10.4017,0,151
170,11.111289,10.438675,0,95
170,11.049796,10.467837,1,155
170,11.053503,10.646973,0,26
170,11.150669,10.457876,0,58
170,11.14936,10.45981,0,82
170,11.24079,10.55812,0,121
170,11.43012,10.80311,0,123
170,11.43036,10.86656,0,106
170,11.43512,10.80489,0,63
170,11.20789,10.84221,0,45
170,11.35611,10.67099,0,97
170,11.35721,10.67294,0,123
170,10.771,10.53659,0,26
170,11.38825,10.653532,1,1900
170,11.3744458,10.6423322,1,73
170,11.38744,10.65466,0,16
170,10.04688,9.59818,0,9
170,9.9883400000000009,9.51037,0,220
170,9.89918,9.55684,0,105
170,9.92461,9.54141,0,98
170,9.94832,9.56523,0,121
170,9.92415,9.55715,0,289
170,10.023,9.53975,0,386
170,10.04036,9.57191,0,41
170,10.09739,9.39614,0,8
170,9.92743,9.50367,0,137
170,9.92406,9.5123,0,102
170,9.98249,9.49355,0,10
170,12.2243,10.59756,0,15
170,12.22262,10.73982,0,36
170,12.26369,10.50476,0,17
170,11.96279,10.44917,0,110
170,12.14057,10.54089,0,284
170,12.1345,10.53199,0,226
170,12.13599,10.53841,0,211
170,12.3196,10.6948,0,352
170,12.05327,10.5054,0,79
170,12.22159,10.3878,0,33
170,12.27641,10.37402,0,4
170,12.22386,10.33428,0,70
170,11.83838,10.58512,0,295
170,11.8278,10.79183,0,180
170,12.26608,10.58946,0,46
170,11.93787,10.63598,0,203
170,11.93434,10.74364,0,27
170,11.8827,10.80862,0,216
170,10.77539,10.29156,0,99
170,10.68879,9.75723,0,39
170,10.68719,9.96699,0,37
170,10.86935,9.75329,0,63
170,10.89706,9.82509,0,97
170,10.56755,10.0886,0,125
170,10.41097,9.87332,0,65
170,10.46974,10.03195,0,136
170,11.35643,10.27134,0,122
170,11.33543,10.23414,0,45
170,11.28828,10.20568,1,111
170,11.3417,10.21468,0,60
170,11.3601,10.1687,0,81
170,11.28791,10.20717,0,38
170,11.383088,10.161981,1,221
170,11.38041,10.16429,1,136
170,11.35398,10.18237,0,19
170,11.38407,10.16042,0,143
170,11.38601,10.15897,0,115
170,11.38562,10.15959,0,36
170,11.38686,10.19632,0,136
170,11.39288,10.20734,0,190
170,11.38929,10.19606,0,198
170,11.38635,10.19914,0,20
170,11.39391,10.19251,0,216
170,11.42663,10.18566,1,767
170,11.38602,10.20806,1,207
170,11.35972,10.16856,1,314
170,11.55727,10.21343,0,33
170,11.48329,10.2725,0,80
170,11.43269,10.30396,0,43
170,11.520891,10.20492,0,24
170,11.51124,10.25488,0,77
170,11.49869,10.294561,0,35
170,11.5001,10.33615,0,20
170,11.55876,10.35519,1,449
170,11.863158,9.805979,0,166
170,11.745543,9.73147,0,328
170,11.880705,9.855278,0,130
170,11.769831,9.708081,0,125
170,11.760366,9.717171,0,105
170,11.76834,9.70392,1,125
170,11.95586,10.2126,0,74
170,11.837049,10.165767,0,140
170,11.87069,10.170045,0,89
170,11.743384,9.89411,0,134
170,11.816067,9.902502,0,79
170,11.857337,9.962972,0,270
170,11.795373,10.212254,0,182
170,11.831843,9.899886,0,247
170,11.781763,9.942355,0,284
170,11.947619,10.051964,0,86
170,11.835107,10.048618,0,173
170,11.841165,10.025024,0,86
170,11.880618,10.05705,0,57
170,11.963902,10.066763,0,106
170,11.7428,9.95574,0,159
170,11.70718,9.95797,0,254
170,11.59592,9.88635,0,19
170,11.66478,9.9313,0,190
170,11.66761,9.92232,0,52
170,11.66989,9.93057,0,106
170,11.65963,9.93243,0,38
170,11.67704,9.92982,0,275
170,11.67285,9.93169,0,272
170,11.67486,9.92249,0,452
170,11.67132,9.92736,0,61
170,11.67236,9.92132,0,262
170,11.65016,10.5203,0,263
170,11.648301,10.321434,0,97
170,11.635082,10.329245,0,62
170,11.687923,10.298818,0,45
170,11.520953,10.417247,0,271
170,11.58368,10.36025,0,256
170,11.63141,10.39735,1,585
170,11.66303,10.10947,1,371
170,11.67098,10.13384,1,972
170,11.5044,10.47788,0,110
170,11.66709,10.14894,0,10
170,11.60164,10.19312,0,710
170,11.81902,10.40372,0,178
170,11.81911,10.40417,0,355
170,11.68128,10.48609,0,101
170,11.66627,10.1902,0,109
170,11.67307,10.18313,0,364
170,11.67339,10.19152,0,198
170,11.66861,10.19548,0,92
170,11.66609,10.17591,0,178
170,11.68136,10.17406,0,159
170,11.67338,10.16927,0,295
170,11.70268,10.17127,0,76
170,11.727409,10.137953,0,43
170,11.745823,10.106475,0,177
170,11.74388,10.03971,0,102
170,11.763075,10.072323,0,142
170,11.763775,10.076403000000001,0,85
170,11.71349,10.00547,0,168
170,11.63,10.11962,1,81
170,11.696344,10.204384,0,80
170,11.673881,10.195327,0,59
170,11.693275,10.199316,0,137
170,11.692436,10.183894,0,101
170,11.539208,10.557576,0,14
170,10.34837,10.35707,0,52
170,10.35054,10.35698,1,11
170,10.37562,10.72625,0,86
170,10.32862,10.63618,0,113
170,10.50603,10.44577,0,128
170,10.55703,10.46763,0,31
170,10.55307,10.4575,0,100
170,10.52528,10.45293,1,54
170,10.55587,10.46493,0,186
170,10.58631,10.46786,0,38
170,10.41418,10.53881,0,21
170,10.55764,10.43571,0,50
170,10.40391,10.40358,0,54
170,10.40306,10.40972,1,93
170,10.45009,10.43508,0,112
170,11.33856,10.53668,0,83
170,11.40815,10.59431,0,156
170,11.43268,10.59779,0,62
170,11.46588,10.57726,0,29
170,11.46336,10.58055,0,44
170,11.4251,10.46809,0,40
170,11.42269,10.46251,0,72
170,11.41851,10.45786,0,35
170,11.44065,10.48674,0,23
170,11.31368,10.46952,0,207
170,11.31419,10.47386,0,191
170,11.31947,10.45997,0,332
170,11.3177,10.46119,0,226
170,11.32158,10.45847,1,16
170,11.31646,10.47221,1,88
170,11.46701,10.62495,0,96
170,11.46723,10.6245,0,31
170,11.46914,10.62843,0,98
170,11.46575,10.62561,1,87
170,11.46482,10.62708,1,52
170,11.44208,10.63844,1,34
170,11.36443,10.46511,0,43
170,11.36306,10.46539,0,25
170,11.42449,10.45822,0,28
170,11.42603,10.45858,0,116
170,11.45111,10.36678,0,147
170,11.21484,9.40302,0,120
170,11.21408,9.40668,0,48
170,11.21653,9.40565,0,98
170,11.2114,9.40917,0,95
170,11.21312,9.410371,1,96
170,11.12582,8.98595,0,47
170,11.12809,8.98665,0,59
170,11.01341,8.90221,0,80
170,11.01595,8.90188,0,121
170,11.13716,9.58464,0,22
170,11.11435,9.52502,0,8
170,11.12386,9.51331,0,55
170,10.88612,9.58221,0,18
170,10.91438,9.55929,0,97
170,10.89057,9.54424,0,70
170,10.93282,9.60128,0,343
170,10.94622,9.28162,0,37
170,10.96696,9.43385,0,29
170,11.22653,9.60368,0,68
170,11.23172,9.59322,0,60
170,11.23137,9.59363,0,85
170,11.233359,9.602468,1,73
170,11.085654,9.561128,1,58
170,11.07552,9.56797,0,412
170,11.07014,9.57148,0,357
170,10.86879,9.05935,0,137
170,10.87321,9.02679,0,49
170,11.06692,9.55563,0,40
170,11.03821,9.53365,0,79
170,11.06782,9.55634,0,30
170,11.06478,9.55855,0,28
170,11.535622,9.831645,0,11
170,11.562873,9.976928,0,195
170,11.564862,9.981663,1,413
170,11.348852,9.941754,0,34
170,11.480338,9.917207,0,131
170,11.427929,9.893683,0,105
170,11.384273,9.95513,0,339
170,11.426814,9.959127,0,452
170,11.379258,9.9523,1,410
170,11.428492,9.958375,1,668
170,11.56854,10.06411,0,13
170,11.506258,9.898888,0,172
170,11.40611,10.012286,0,149
170,11.406336,10.013268,0,258
170,11.456414,9.966634,0,74
170,11.462287,10.04314,1,425
170,11.36115,10.1002,0,37
170,11.44371,10.16541,0,87
170,11.64476,9.981966,0,146
170,11.601836,10.126391,1,1416
170,9.8709,9.79189,0,104
170,9.83658,9.7486,0,339
170,9.79,9.60378,0,645
170,9.80665,9.58114,0,230
170,9.95104,9.75462,0,296
170,9.87883,9.68076,0,1281
170,9.88546,9.70606,0,179
170,10.01744,9.66157,0,186
170,10.03013,9.64245,0,600
170,10.05775,9.6074,0,335
170,9.85903,9.37829,0,362
170,9.82792,9.39343,0,53
170,9.71707,9.22586,0,550
170,9.72435,9.22874,0,828
170,9.72371,9.23534,0,722
170,9.7111,9.34208,0,278
170,9.716,9.34474,0,159
170,9.71205,9.34398,0,228
170,9.68981,9.46131,0,358
170,9.6948,9.4584,0,42
170,9.53759,9.44042,0,56
170,9.498645,9.458769,0,148
170,9.83163,9.46699,0,27
170,9.76788,9.54548,0,407
170,10.21089,9.35848,0,1278
170,10.20512,9.35796,0,316
170,10.13656,9.27838,0,819
170,10.14112,9.2909,0,395
170,10.1353,9.27401,1,49
170,10.12323,9.07212,0,588
170,10.45233,8.75937,0,318
170,10.06887,9.09689,0,890
170,10.07559,9.10703,0,2409
170,10.06323,9.10082,0,370
170,10.07213,9.123955,1,27
170,10.04752,8.9971,0,1231
170,10.03979,8.99119,0,749
170,10.05012,8.9966,1,39
170,10.05452,9.07196,0,298
170,10.05873,9.06812,0,519
170,10.05406,9.05394,0,555
170,10.0543,9.0683,1,27
170,10.22581,9.0306,0,159
170,10.398,9.01444,0,793
170,11.12391,9.74298,0,24
170,11.12316,9.12316,1,206
170,11.12316,9.77823,0,189
170,11.22519,9.79337,0,35
170,11.22523,9.79328,0,23
170,11.17574,9.75998,0,116
170,11.18395,9.75965,0,73
170,11.18395,9.75965,1,71
170,11.12742,9.82695,0,22
170,11.12742,9.82695,1,19
170,11.22347,9.65437,0,25
170,11.22347,9.65437,1,25
170,11.21534,9.67521,0,68
170,11.21534,9.67521,1,67
170,11.935632,10.297347,0,169
170,11.941786,10.384431,0,122
170,11.940617,10.297146,1,166
170,12.371125,10.549621,0,80
170,12.389384,10.579954,0,116
170,12.284156,10.348518,0,67
170,12.285585,10.348904,0,71
170,12.28881,10.343941,0,75
170,12.287158,10.356885,0,59
170,12.378434,10.365925,0,66
170,12.417311,10.41261,0,80
170,12.399295,10.373828,0,84
170,12.352356,10.238903,0,88
170,12.38386,10.304057,0,81
170,12.369794,10.276512,0,90
170,12.206936,10.198118,0,116
170,12.206891,10.197715,1,58
170,12.135009,10.216832,0,123
170,12.006495,10.223449,0,85
170,12.037508,10.268395,1,28
170,12.006075,10.220721,1,125
170,12.044255,10.25241,1,23
170,12.127374,10.291975,0,163
170,12.12858,10.292702,1,220
170,12.332367,10.350062,0,74
170,12.306885,10.203789,0,126
170,10.64869,12.90748,0,372
170,10.65308,12.91042,0,396
170,10.65309,12.91041,1,10176
170,10.64859,12.90744,1,5328
170,10.6476,12.911,1,12416
170,10.64827,12.90729,1,576
170,10.65075,12.90306,1,10384
170,10.60139,13.0295,0,510
170,10.60137,13.02953,1,560
170,10.59235,13.03781,1,328
170,10.60113,13.0303,1,7672
170,10.7561,13.2153,0,180
170,10.75095,13.21548,1,736
170,10.57785,13.22345,0,354
170,10.49331,13.23526,0,378
170,10.49334,13.23528,1,7488
170,10.63214,13.19548,1,680
